SONA ID	Translations number	Original Spanish	Official translation	Machine translation	Learner translation	Edited translation	Closest translation with the same meaning	Notes
14434	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	don't call me call this number	don't call me call this number	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
18598	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	no audio available	no audio available		
11167	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	hi good morning telephnistas	hi good morning telephnistas	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
12985	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	someone is on the phone for you i don't know who it is okay i'll take that's okay now	someone is on the phone for you i don't know who it is okay i'll take that's okay now	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
18049	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the company of telephones name lydia	welcome to the company of telephones name lydia	welcome to the company of telephones how can i help you im here for the interview whats your name lydia	
15475	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	is this your telephone yes who are you lydia	is this your telephone yes who are you lydia	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
17029	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	good afternoon need the telephone	good afternoon need the telephone	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
14284	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	yes hello i am answering these phone my name is lydia	yes hello i am answering these phone my name is lydia	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
15709	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	the telephone company calls and says good morning	the telephone company calls and says good morning	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
16963	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	are you a telephone user yes i am what is your name lydia	are you a telephone user yes i am what is your name lydia	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
14002	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	telephonista lets leave	telephonista lets leave	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
12385	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	your name list	your name list	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
18610	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	telephone yes good day libya yes libya	telephone yes good day libya yes libya	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
16240	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the telphone company how can i help you can i have your name	welcome to the telphone company how can i help you can i have your name	welcome to the telphone company how can i help you im here for the interview can i have your name lidia 	
10819	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	thank you i am well	thank you i am well	welcome to the telephone company you're here for the telephone position tell me your name lydia	
17236	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	the telephone is used to contact people in the office lydia can you get the phone please	the telephone is used to contact people in the office lydia can you get the phone please	welcome to the telephone company you're here for the telephone position tell me your name lydia	
14797	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	what do i do	what do i do	welcome to the telephone company you're here for the telephone position tell me your name lydia	
18817	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the telephone company tell me your name lydia lydia	welcome to the telephone company tell me your name lydia lydia	welcome to the telephone company tell me your name lydia lydia	
18802	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the telephone company how can i help hi im here to interview for the if you tell me your name i can look you up lydia	welcome to the telephone company how can i help hi im here to interview for the if you tell me your name i can look you up lydia	welcome to the telephone company how can i help hi im here to interview for the if you tell me your name i can look you up lydia	
18820	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the telephone company you're here for the telephone position tell me your name lydia	welcome to the telephone company you're here for the telephone position tell me your name lydia	welcome to the telephone company you're here for the telephone position tell me your name lydia	
15187	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	here's name's lida	here's name's lida	welcome to the telephone company you're here for the telephone position tell me your name lydia	
18901	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome good morning	welcome good morning	welcome to the telephone company you're here for the telephone position tell me your name lydia	
18922	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the telephone company can i help you the telephone is there your name lydia	welcome to the telephone company can i help you the telephone is there your name lydia	welcome to the telephone company can i help you the telephone is there your name lydia	
18967	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	hello this is the hi i'm asking for the telephone operator tell me your name lydia lydia lydia	hello this is the hi i'm asking for the telephone operator tell me your name lydia lydia lydia	hello this is the telephone company i'm asking for the telephone operator position tell me your name lydia lydia lydia	
18925	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the telephone company is there anything i can help you with name on a list what's the name lydia lydia yes	welcome to the telephone company is there anything i can help you with name on a list what's the name lydia lydia yes	welcome to the telephone company is there anything i can help you with name on a list what's the name lydia lydia yes	
18931	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the phone company can i help you lydia	welcome to the phone company can i help you lydia	welcome to the phone company can i help you im here for the interview what is your name lydia	
19039	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the telephone line give me your name and i will look you up in the directory	welcome to the telephone line give me your name and i will look you up in the directory	welcome to the telephone company can i help you yes im here for the interview give me your name and i will look you up in the directory	
18919	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to telephone company i need your name to help you lydia	welcome to telephone company i need your name to help you lydia	welcome to telephone company can I help you I'm here for the interview i need your name to help you lydia	
19180	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the receptionist spot if you tell me your name i can search you in our records lydia thanks	welcome to the receptionist spot if you tell me your name i can search you in our records lydia thanks	welcome to the telephone company can I help you I am here receptionist spot if you tell me your name i can search you in our records lydia	
19183	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the telephone company if you can tell me your name i can find in the list	welcome to the telephone company if you can tell me your name i can find in the list	welcome to the telephone company if you can tell me your name i can find in the list	
18583	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the telephone company are you looking for something someone yes what is your name lidia lidia	welcome to the telephone company are you looking for something someone yes what is your name lidia lidia	welcome to the telephone company are you looking for something someone yes what is your name lidia lidia	
18871	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the telephone company can i help you with anything tell me your name lydia	welcome to the telephone company can i help you with anything tell me your name lydia	welcome to the telephone company can i help you with anything tell me your name lydia	
17596	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	telephone good day	telephone good day	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
19012	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	put your name on the list lydia lydia is your name	put your name on the list lydia lydia is your name	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
17254	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the telephone company thank you good day what is your name lydia	welcome to the telephone company thank you good day what is your name lydia	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
19066	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	good morning lydia	good morning lydia	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
